From: 2016-05-29 18:32:47.857
To: 2016-06-03 12:45:24.362

DATE,PROCESS,USER,PROTOCOL,SRC_IP,SRC_PORT,SRC_PORT_NAME,DEST_IP,DEST_PORT,DEST_PORT_NAME
2016-05-30 20:30:39.797,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50186,,eu.vortex.data.microsoft.com,443,https
2016-05-30 20:30:40.427,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50187,,191.234.72.190,443,https
2016-05-30 20:30:40.464,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,191.234.72.190,137,netbios-ns
2016-05-30 20:31:18.507,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50194,,191.234.72.190,443,https
2016-05-30 20:31:18.949,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-05-30 20:31:18.949,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-05-30 20:31:19.236,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50195,,13.107.4.50,80,http
2016-05-30 20:32:00.879,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50196,,157.55.133.204,443,https
2016-05-30 20:32:01.544,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50197,,157.55.133.204,443,https
2016-05-30 20:32:02.649,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50198,,131.253.61.98,80,http
2016-05-30 20:32:02.870,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50199,,131.253.61.98,443,https
2016-05-30 20:32:02.907,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,131.253.61.98,137,netbios-ns
2016-05-30 20:32:03.827,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50200,,msnbot-191-232-139-2.search.msn.com,443,https
2016-05-30 20:32:07.826,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50201,,65.55.44.51,443,https
2016-05-30 20:32:08.354,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50202,,msnbot-191-232-139-2.search.msn.com,443,https
2016-05-30 20:32:08.732,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50203,,13.107.4.50,80,http
2016-05-30 20:32:23.456,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50204,,13.107.4.50,80,http
2016-05-30 20:32:45.004,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50208,,104.244.43.71,443,https
2016-05-30 20:32:55.851,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50209,,candycrushsoda.king.com,80,http
2016-05-30 20:47:44.955,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50210,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 21:02:44.949,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50211,,104.244.43.71,443,https
2016-05-30 21:03:01.771,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50215,,eu.vortex.data.microsoft.com,443,https
2016-05-30 21:17:44.984,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50216,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 21:17:45.334,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50217,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 21:18:01.935,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50218,,eu.vortex.data.microsoft.com,443,https
2016-05-30 21:32:44.964,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50219,,104.244.43.39,443,https
2016-05-30 21:33:02.036,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50223,,eu.vortex.data.microsoft.com,443,https
2016-05-30 21:36:33.537,C:\Windows\System32\SIHClient.exe,AUTORITE NT\Système,tcp,MyComputer,50224,,157.56.77.139,443,https
2016-05-30 21:36:34.363,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,157.56.77.139,137,netbios-ns
2016-05-30 21:36:35.709,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50225,,eu.vortex.data.microsoft.com,443,https
2016-05-30 21:47:44.974,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50226,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 21:48:02.222,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50227,,eu.vortex.data.microsoft.com,443,https
2016-05-30 22:02:45.010,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50231,,104.244.43.231,443,https
2016-05-30 22:03:02.357,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50232,,eu.vortex.data.microsoft.com,443,https
2016-05-30 22:17:44.998,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50233,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-30 22:17:45.269,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50234,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 22:18:02.466,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50235,,eu.vortex.data.microsoft.com,443,https
2016-05-30 22:32:45.013,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50237,,104.244.43.199,443,https
2016-05-30 22:33:02.584,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50240,,eu.vortex.data.microsoft.com,443,https
2016-05-30 22:47:45.012,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50241,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 22:48:02.704,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50242,,eu.vortex.data.microsoft.com,443,https
2016-05-30 23:02:44.997,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50243,,104.244.43.103,443,https
2016-05-30 23:03:02.885,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50247,,eu.vortex.data.microsoft.com,443,https
2016-05-30 23:17:45.038,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50248,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 23:17:45.484,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50249,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-30 23:18:03.004,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50250,,eu.vortex.data.microsoft.com,443,https
2016-05-30 23:32:45.075,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50254,,104.244.43.39,443,https
2016-05-30 23:33:03.087,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50255,,eu.vortex.data.microsoft.com,443,https
2016-05-30 23:47:45.018,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50256,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-30 23:48:03.239,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50259,,eu.vortex.data.microsoft.com,443,https
2016-05-31 00:02:45.050,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50265,,104.244.43.231,443,https
2016-05-31 00:03:03.250,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50266,,131.253.61.66,443,https
2016-05-31 00:03:03.360,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50267,,131.253.61.66,443,https
2016-05-31 00:03:03.838,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50268,,eu.vortex.data.microsoft.com,443,https
2016-05-31 00:03:04.147,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,131.253.61.66,137,netbios-ns
2016-05-31 00:17:45.129,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50271,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 00:17:45.688,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50272,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 00:18:04.100,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50273,,eu.vortex.data.microsoft.com,443,https
2016-05-31 00:32:45.092,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50276,,104.244.43.39,443,https
2016-05-31 00:33:04.244,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50278,,eu.vortex.data.microsoft.com,443,https
2016-05-31 00:47:45.046,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50279,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 00:48:04.352,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50280,,eu.vortex.data.microsoft.com,443,https
2016-05-31 01:02:45.098,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50281,,104.244.43.135,443,https
2016-05-31 01:02:45.116,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50282,,a104-71-200-228.deploy.static.akamaitechnologies.com,80,http
2016-05-31 01:02:45.176,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50286,,a104-71-200-228.deploy.static.akamaitechnologies.com,443,https
2016-05-31 01:03:04.521,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50287,,eu.vortex.data.microsoft.com,443,https
2016-05-31 01:17:45.102,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50288,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 01:17:45.392,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50289,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 01:18:04.649,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50290,,eu.vortex.data.microsoft.com,443,https
2016-05-31 01:32:45.116,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50291,,104.244.43.103,443,https
2016-05-31 01:33:04.773,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50295,,eu.vortex.data.microsoft.com,443,https
2016-05-31 01:47:45.081,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50297,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 01:48:04.946,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50298,,eu.vortex.data.microsoft.com,443,https
2016-05-31 02:02:45.129,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50299,,104.244.43.199,443,https
2016-05-31 02:03:05.087,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50303,,eu.vortex.data.microsoft.com,443,https
2016-05-31 02:17:45.110,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50304,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 02:17:45.626,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50305,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 02:18:05.177,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50306,,eu.vortex.data.microsoft.com,443,https
2016-05-31 02:29:56.063,C:\Windows\System32\CompatTelRunner.exe,AUTORITE NT\Système,tcp,MyComputer,50307,,a23-206-7-161.deploy.static.akamaitechnologies.com,80,http
2016-05-31 02:29:56.240,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50308,,134.170.165.253,443,https
2016-05-31 02:29:56.654,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,134.170.165.253,137,netbios-ns
2016-05-31 02:29:57.319,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50309,,eu.vortex.data.microsoft.com,443,https
2016-05-31 02:32:45.137,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50311,,104.244.43.199,443,https
2016-05-31 02:33:05.244,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50314,,eu.vortex.data.microsoft.com,443,https
2016-05-31 02:47:45.127,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50315,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 02:48:05.399,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50316,,eu.vortex.data.microsoft.com,443,https
2016-05-31 03:02:45.147,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50317,,104.244.43.71,443,https
2016-05-31 03:03:05.523,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50321,,eu.vortex.data.microsoft.com,443,https
2016-05-31 03:17:45.159,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50322,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 03:17:45.643,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50323,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 03:18:05.665,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50324,,eu.vortex.data.microsoft.com,443,https
2016-05-31 03:32:45.146,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50325,,104.244.43.39,443,https
2016-05-31 03:33:05.782,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50329,,eu.vortex.data.microsoft.com,443,https
2016-05-31 03:47:45.186,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50330,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 03:48:05.927,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50331,,eu.vortex.data.microsoft.com,443,https
2016-05-31 04:02:45.204,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50333,,104.244.43.167,443,https
2016-05-31 04:03:06.042,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50336,,eu.vortex.data.microsoft.com,443,https
2016-05-31 04:17:45.207,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50337,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 04:17:45.862,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50338,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 04:18:06.164,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50339,,eu.vortex.data.microsoft.com,443,https
2016-05-31 04:32:45.182,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50340,,104.244.43.167,443,https
2016-05-31 04:33:06.320,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50344,,eu.vortex.data.microsoft.com,443,https
2016-05-31 04:47:45.215,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50345,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 04:48:06.447,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50346,,eu.vortex.data.microsoft.com,443,https
2016-05-31 05:02:45.222,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50347,,104.244.43.231,443,https
2016-05-31 05:03:06.596,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50351,,eu.vortex.data.microsoft.com,443,https
2016-05-31 05:17:45.234,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50352,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 05:17:45.780,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50353,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 05:18:06.736,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50354,,eu.vortex.data.microsoft.com,443,https
2016-05-31 05:32:45.290,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50357,,104.244.43.71,443,https
2016-05-31 05:33:06.872,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50359,,eu.vortex.data.microsoft.com,443,https
2016-05-31 05:47:45.269,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50360,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 05:48:07.010,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50361,,eu.vortex.data.microsoft.com,443,https
2016-05-31 06:02:45.299,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50362,,104.244.43.167,443,https
2016-05-31 06:03:07.120,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50366,,eu.vortex.data.microsoft.com,443,https
2016-05-31 06:17:45.292,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50367,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 06:17:46.007,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50368,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 06:18:07.274,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50369,,eu.vortex.data.microsoft.com,443,https
2016-05-31 06:32:44.900,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-05-31 06:32:44.900,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-05-31 06:32:45.285,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50374,,104.244.43.103,443,https
2016-05-31 06:33:07.428,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50375,,eu.vortex.data.microsoft.com,443,https
2016-05-31 06:47:45.297,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50376,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 06:48:07.549,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50377,,eu.vortex.data.microsoft.com,443,https
2016-05-31 07:02:45.316,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50378,,104.244.43.71,443,https
2016-05-31 07:03:07.728,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50382,,eu.vortex.data.microsoft.com,443,https
2016-05-31 07:17:45.333,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50383,,a84-53-134-25.deploy.akamaitechnologies.com,80,http
2016-05-31 07:17:45.832,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50384,,a104-101-172-250.deploy.static.akamaitechnologies.com,443,https
2016-05-31 07:18:07.829,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50385,,eu.vortex.data.microsoft.com,443,https
2016-05-31 07:32:45.354,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50389,,104.244.43.103,443,https
2016-05-31 07:33:07.951,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50390,,eu.vortex.data.microsoft.com,443,https
2016-05-31 07:47:45.340,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50391,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 07:48:08.066,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50392,,eu.vortex.data.microsoft.com,443,https
2016-05-31 08:02:45.363,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50393,,104.244.43.135,443,https
2016-05-31 08:03:08.150,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50397,,eu.vortex.data.microsoft.com,443,https
2016-05-31 08:17:45.386,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50398,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-05-31 08:17:46.099,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50399,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 08:18:08.295,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50400,,eu.vortex.data.microsoft.com,443,https
2016-05-31 08:32:45.325,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50401,,104.244.43.199,443,https
2016-05-31 08:33:08.419,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50405,,eu.vortex.data.microsoft.com,443,https
2016-05-31 08:47:45.365,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50406,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-05-31 08:48:08.566,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50407,,eu.vortex.data.microsoft.com,443,https
2016-05-31 09:02:45.381,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50408,,104.244.43.39,443,https
2016-05-31 09:03:08.631,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50412,,eu.vortex.data.microsoft.com,443,https
2016-05-31 09:17:45.390,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50413,,a84-53-134-25.deploy.akamaitechnologies.com,80,http
2016-05-31 09:17:45.934,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50414,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 09:18:08.771,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50415,,eu.vortex.data.microsoft.com,443,https
2016-05-31 09:32:45.359,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50416,,104.244.43.231,443,https
2016-05-31 09:33:08.898,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50420,,eu.vortex.data.microsoft.com,443,https
2016-05-31 09:47:45.394,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50421,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-05-31 09:48:09.040,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50422,,eu.vortex.data.microsoft.com,443,https
2016-05-31 10:02:45.452,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50425,,104.244.43.39,443,https
2016-05-31 10:03:09.165,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50427,,eu.vortex.data.microsoft.com,443,https
2016-05-31 10:17:45.426,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50428,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-05-31 10:17:46.015,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50429,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 10:18:09.280,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50430,,eu.vortex.data.microsoft.com,443,https
2016-05-31 10:32:45.424,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50431,,104.244.43.103,443,https
2016-05-31 10:33:09.434,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50435,,eu.vortex.data.microsoft.com,443,https
2016-05-31 10:47:45.435,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50436,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-05-31 10:48:09.535,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50437,,eu.vortex.data.microsoft.com,443,https
2016-05-31 11:02:45.407,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50438,,104.244.43.135,443,https
2016-05-31 11:03:09.649,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50442,,eu.vortex.data.microsoft.com,443,https
2016-05-31 11:17:45.424,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50443,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-05-31 11:17:46.143,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50444,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 11:18:09.803,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50445,,eu.vortex.data.microsoft.com,443,https
2016-05-31 11:32:45.467,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50448,,104.244.43.199,443,https
2016-05-31 11:33:09.899,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50450,,eu.vortex.data.microsoft.com,443,https
2016-05-31 11:47:45.443,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50451,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 11:48:10.075,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50452,,eu.vortex.data.microsoft.com,443,https
2016-05-31 12:02:45.464,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50456,,104.244.43.39,443,https
2016-05-31 12:03:10.176,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50457,,eu.vortex.data.microsoft.com,443,https
2016-05-31 12:17:45.474,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50458,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-05-31 12:17:46.169,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50459,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-05-31 12:18:10.266,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50460,,eu.vortex.data.microsoft.com,443,https
2016-05-31 12:32:45.441,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50461,,104.244.43.7,443,https
2016-05-31 12:33:10.429,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50465,,eu.vortex.data.microsoft.com,443,https
2016-05-31 12:47:45.470,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50466,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 12:48:10.567,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50467,,eu.vortex.data.microsoft.com,443,https
2016-05-31 13:02:45.525,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50471,,104.244.43.71,443,https
2016-05-31 13:03:10.722,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50472,,eu.vortex.data.microsoft.com,443,https
2016-05-31 13:17:45.488,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50473,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-05-31 13:17:46.138,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50474,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
